Scheme Name	Net Asset Value
UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-II (1222 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Growth Option	12.7787
UTI - Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Growth Option	12.6763
UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-III (1174 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Growth Option	13.1475
UTI - Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Growth Option	12.9965
UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-IV (1204 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Growth Option	12.9603
UTI - Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Growth Option	12.8141
UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-IX (1168 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Growth Option	13.0725
UTI - Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Growth Option	12.926
UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-V (1174 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Growth Option	12.6927
UTI - Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Growth Option	12.5916
UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-VI (1167 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Growth Option	12.8711
UTI - Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Growth Option	12.7293
UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-VII (1155 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Growth Option	12.5966
UTI - Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Growth Option	12.4974
UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Flexi IDCW	10.0001
UTI Fixed Term Income Fund Series XXXI-VIII (1153 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Growth Option	12.6754
UTI - Fixed Term Income Fund Series XXXI-X (1168 Days) - Regular Plan - Growth Option	12.5743
UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-X (1168 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Growth Option	12.4599
UTI - Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Growth Option	12.3604
UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XI (1169 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Growth Option	12.7521
UTI - Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Growth Option	12.6124
UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XII (1148 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Direct Plan - Growth Option	12.7008
UTI - Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Regular Plan - Growth Option	12.5641
UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIII (1127 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Direct Plan - Growth Option	12.6339
UTI - Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Growth Option	12.4998
UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XIV (1111 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Growth Option	12.5504
UTI - Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Growth Option	12.4187
UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXI-XV (1099 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXII-I (1126 days) Direct Plan Growth Option	12.5772
UTI - Fixed Term Income Fund Series XXXII-I (1126 days) Regular Plan Growth Option	12.442
UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Direct Plan - Growth Option	12.5072
UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Regular Plan - Growth Option	12.3749
UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Maturity IDCW	10.0001
UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Quarterly IDCW	10
UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Growth Option	12.1742
UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Growth Option	12.0764
UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Annual IDCW	10.3742
UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Flexi IDCW	10
UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Quarterly IDCW	10.6186
UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Annual IDCW	10.3777
UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Quarterly IDCW	10.5926
UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Annual Div Option	10
UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Growth Option	12.3808
UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Maturity Div Option	10
UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Annual Div Option	10
UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Flexi Div Option	10
UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Growth Option	12.2577
UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Annual Div Option	10
UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Flexi Div Option	10
UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Growth Option	12.3658
UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Maturity Div Option	10
UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Annual Div Option	10
UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Growth Option	12.2428
UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Annual Div Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Flexi Div Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Growth Option	12.3598
UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Maturity Div Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Quarterly Div  Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Annual Div Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Flexi Div Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Growth Option	12.2369
UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan  - Maturity Div Option	10
UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Annual Div Option	10
UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Flexi Div Option	10
UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Growth Option	12.3522
UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Annual Div Option	10
UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Growth Option	12.2293
UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Annual Div Option	10
UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Growth Option	12.626
UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Maturity Div Option	10
UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Annual Div Option	10
UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Flexi Div Option	10
UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Growth Option	12.5003
UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Annual Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Flexi Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Growth Option	12.3488
UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Maturity Div Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Annual Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Flexi Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Growth Option	12.2259
UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Annual Div Option	10
UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Growth Option	12.3262
UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Maturity Div Option	10.0004
UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Annual Div Option	10
UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Flexi Div Option	10
UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Growth Option	12.2034
UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Annual Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Flexi Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Growth Option	12.3583
UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Maturity Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Annual Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Flexi Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Growth Option	12.2354
UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Annual Div Option	10
UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Growth Option	11.7477
UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Annual Div Option	10
UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Flexi Div Option	10
UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Growth Option	11.5387
UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Annual Div Option	10
UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Growth Option	12.3068
UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Maturity Div Option	10
UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Quarterly Div Option	10
UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Annual Div Option	10
UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Growth Option	12.1843
UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Maturity Div Option	10
UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Quarterly Div Option	10
UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Annual Div Option	10
UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Flexi Div Option	10
